samples,ASV_ID,abundance
FLD0249_17_09_2008_1d,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0249_17_09_2008_1d,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.024852333
FLD0249_17_09_2008_1d,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.026801141
FLD0249_17_09_2008_1d,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.044581508
FLD0249_17_09_2008_1d,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.003736891
FLD0249_17_09_2008_1d,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.024189336
FLD0249_17_09_2008_1d,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000542452
FLD0249_17_09_2008_1d,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0249_17_09_2008_1d,Synechococcus phage S-LKM3 (ASV_20),0.034536103
FLD0249_17_09_2008_1d,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.004078435
FLD0249_17_09_2008_1d,Unknown_ASV,0.360851047
FLD0250_17_09_2008_3b,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.061861707
FLD0250_17_09_2008_3b,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.036306568
FLD0250_17_09_2008_3b,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.261009088
FLD0250_17_09_2008_3b,Uncultured cyanophage clone BwC24 (ASV_6),0.013819919
FLD0250_17_09_2008_3b,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.092148412
FLD0250_17_09_2008_3b,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.014780287
FLD0250_17_09_2008_3b,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.001030638
FLD0250_17_09_2008_3b,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.022228989
FLD0250_17_09_2008_3b,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.02895156
FLD0250_17_09_2008_3b,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.042115619
FLD0250_17_09_2008_3b,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.003841469
FLD0250_17_09_2008_3b,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.020636185
FLD0250_17_09_2008_3b,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.00058559
FLD0250_17_09_2008_3b,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0250_17_09_2008_3b,Synechococcus phage S-LKM3 (ASV_20),0.029724539
FLD0250_17_09_2008_3b,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.002881102
FLD0250_17_09_2008_3b,Unknown_ASV,0.368078328
FLD0251_07_10_2008_5b,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.021018881
FLD0251_07_10_2008_5b,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.194157463
FLD0251_07_10_2008_5b,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.193088707
FLD0251_07_10_2008_5b,Uncultured cyanophage clone BwC24 (ASV_6),0.001781261
FLD0251_07_10_2008_5b,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.11275383
FLD0251_07_10_2008_5b,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.0279658
FLD0251_07_10_2008_5b,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0251_07_10_2008_5b,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.008906306
FLD0251_07_10_2008_5b,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.021731386
FLD0251_07_10_2008_5b,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.030103313
FLD0251_07_10_2008_5b,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.008193801
FLD0251_07_10_2008_5b,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.010153188
FLD0251_07_10_2008_5b,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0251_07_10_2008_5b,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0251_07_10_2008_5b,Synechococcus phage S-LKM3 (ASV_20),0.045422159
FLD0251_07_10_2008_5b,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.008550053
FLD0251_07_10_2008_5b,Unknown_ASV,0.316173851
FLD0252_07_10_2008_6b,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.021529284
FLD0252_07_10_2008_6b,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.143221258
FLD0252_07_10_2008_6b,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.176843818
FLD0252_07_10_2008_6b,Uncultured cyanophage clone BwC24 (ASV_6),0.001355748
FLD0252_07_10_2008_6b,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.110574837
FLD0252_07_10_2008_6b,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.03324295
FLD0252_07_10_2008_6b,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.002006508
FLD0252_07_10_2008_6b,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.007158351
FLD0252_07_10_2008_6b,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.018329718
FLD0252_07_10_2008_6b,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.02510846
FLD0252_07_10_2008_6b,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.005694143
FLD0252_07_10_2008_6b,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.013449024
FLD0252_07_10_2008_6b,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000542299
FLD0252_07_10_2008_6b,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0252_07_10_2008_6b,Synechococcus phage S-LKM3 (ASV_20),0.05835141
FLD0252_07_10_2008_6b,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.010249458
FLD0252_07_10_2008_6b,Unknown_ASV,0.372342733
FLD0253_27_10_2008_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.040578605
FLD0253_27_10_2008_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.002611349
FLD0253_27_10_2008_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.049087495
FLD0253_27_10_2008_1,Uncultured cyanophage clone BwC24 (ASV_6),0.734581304
FLD0253_27_10_2008_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.006924476
FLD0253_27_10_2008_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.000381433
FLD0253_27_10_2008_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.003961035
FLD0253_27_10_2008_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.0158148
FLD0253_27_10_2008_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.005252039
FLD0253_27_10_2008_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.013350156
FLD0253_27_10_2008_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.000674843
FLD0253_27_10_2008_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.002699372
FLD0253_27_10_2008_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0253_27_10_2008_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0253_27_10_2008_1,Synechococcus phage S-LKM3 (ASV_20),0.001643096
FLD0253_27_10_2008_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),8.80E-05
FLD0253_27_10_2008_1,Unknown_ASV,0.122351975
FLD0254_27_10_2008_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.042455592
FLD0254_27_10_2008_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.001463986
FLD0254_27_10_2008_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.052996291
FLD0254_27_10_2008_2,Uncultured cyanophage clone BwC24 (ASV_6),0.737653719
FLD0254_27_10_2008_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.006734335
FLD0254_27_10_2008_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.000195198
FLD0254_27_10_2008_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.003415967
FLD0254_27_10_2008_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.015420652
FLD0254_27_10_2008_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.004001562
FLD0254_27_10_2008_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.021471794
FLD0254_27_10_2008_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.00204958
FLD0254_27_10_2008_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.003513566
FLD0254_27_10_2008_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0254_27_10_2008_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0254_27_10_2008_2,Synechococcus phage S-LKM3 (ASV_20),0.000878392
FLD0254_27_10_2008_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0254_27_10_2008_2,Unknown_ASV,0.107749366
FLD0255_20_05_2009_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.11487965
FLD0255_20_05_2009_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.005861207
FLD0255_20_05_2009_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.243201
FLD0255_20_05_2009_1,Uncultured cyanophage clone BwC24 (ASV_6),0.173726164
FLD0255_20_05_2009_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.010003126
FLD0255_20_05_2009_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.005314161
FLD0255_20_05_2009_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.006642701
FLD0255_20_05_2009_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.064160675
FLD0255_20_05_2009_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.051578618
FLD0255_20_05_2009_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.054157549
FLD0255_20_05_2009_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.010940919
FLD0255_20_05_2009_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.031181619
FLD0255_20_05_2009_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0255_20_05_2009_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0255_20_05_2009_1,Synechococcus phage S-LKM3 (ASV_20),0.002188184
FLD0255_20_05_2009_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000390747
FLD0255_20_05_2009_1,Unknown_ASV,0.225773679
FLD0256_20_05_2009_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.075102279
FLD0256_20_05_2009_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.005552309
FLD0256_20_05_2009_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.221215663
FLD0256_20_05_2009_2,Uncultured cyanophage clone BwC24 (ASV_6),0.172121566
FLD0256_20_05_2009_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.014319112
FLD0256_20_05_2009_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.002922268
FLD0256_20_05_2009_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.011689071
FLD0256_20_05_2009_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.03886616
FLD0256_20_05_2009_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.029514904
FLD0256_20_05_2009_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.052016365
FLD0256_20_05_2009_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.010227937
FLD0256_20_05_2009_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.032729398
FLD0256_20_05_2009_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0256_20_05_2009_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0256_20_05_2009_2,Synechococcus phage S-LKM3 (ASV_20),0.000584454
FLD0256_20_05_2009_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.001168907
FLD0256_20_05_2009_2,Unknown_ASV,0.331969608
FLD0257_17_06_2009_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.266507558
FLD0257_17_06_2009_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.002697935
FLD0257_17_06_2009_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.058524437
FLD0257_17_06_2009_1,Uncultured cyanophage clone BwC24 (ASV_6),0.02445436
FLD0257_17_06_2009_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.004842448
FLD0257_17_06_2009_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.000518834
FLD0257_17_06_2009_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0257_17_06_2009_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.131541628
FLD0257_17_06_2009_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.008785583
FLD0257_17_06_2009_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.00729826
FLD0257_17_06_2009_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.002144512
FLD0257_17_06_2009_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.002386635
FLD0257_17_06_2009_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0257_17_06_2009_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0257_17_06_2009_1,Synechococcus phage S-LKM3 (ASV_20),0.000138356
FLD0257_17_06_2009_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0257_17_06_2009_1,Unknown_ASV,0.490159455
FLD0258_17_06_2009_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.254413016
FLD0258_17_06_2009_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.002286261
FLD0258_17_06_2009_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.046203743
FLD0258_17_06_2009_2,Uncultured cyanophage clone BwC24 (ASV_6),0.020735857
FLD0258_17_06_2009_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.004785198
FLD0258_17_06_2009_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.000850702
FLD0258_17_06_2009_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0258_17_06_2009_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.112611655
FLD0258_17_06_2009_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.008932369
FLD0258_17_06_2009_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.007549979
FLD0258_17_06_2009_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.002233092
FLD0258_17_06_2009_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.003349638
FLD0258_17_06_2009_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0258_17_06_2009_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0258_17_06_2009_2,Synechococcus phage S-LKM3 (ASV_20),0.000903871
FLD0258_17_06_2009_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0258_17_06_2009_2,Unknown_ASV,0.535144619
FLD0259_08_07_2009_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.346306199
FLD0259_08_07_2009_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.002203407
FLD0259_08_07_2009_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.11952862
FLD0259_08_07_2009_1,Uncultured cyanophage clone BwC24 (ASV_6),0.154015647
FLD0259_08_07_2009_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.002228164
FLD0259_08_07_2009_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.00103981
FLD0259_08_07_2009_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.015077243
FLD0259_08_07_2009_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.163571994
FLD0259_08_07_2009_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.030674391
FLD0259_08_07_2009_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.011734997
FLD0259_08_07_2009_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.003565062
FLD0259_08_07_2009_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.005322836
FLD0259_08_07_2009_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0259_08_07_2009_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0259_08_07_2009_1,Synechococcus phage S-LKM3 (ASV_20),7.43E-05
FLD0259_08_07_2009_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),7.43E-05
FLD0259_08_07_2009_1,Unknown_ASV,0.144583086
FLD0260_08_07_2009_2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.340372368
FLD0260_08_07_2009_2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.002894841
FLD0260_08_07_2009_2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.102203126
FLD0260_08_07_2009_2,Uncultured cyanophage clone BwC24 (ASV_6),0.109485937
FLD0260_08_07_2009_2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.002925313
FLD0260_08_07_2009_2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.001279824
FLD0260_08_07_2009_2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.006002986
FLD0260_08_07_2009_2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.15952098
FLD0260_08_07_2009_2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.047749642
FLD0260_08_07_2009_2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.011792668
FLD0260_08_07_2009_2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.004205138
FLD0260_08_07_2009_2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.00621629
FLD0260_08_07_2009_2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0260_08_07_2009_2,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0260_08_07_2009_2,Synechococcus phage S-LKM3 (ASV_20),0.000182832
FLD0260_08_07_2009_2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.00015236
FLD0260_08_07_2009_2,Unknown_ASV,0.205015693
FLD0261_12_07_2009_1b,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.433565359
FLD0261_12_07_2009_1b,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.005335851
FLD0261_12_07_2009_1b,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.081113722
FLD0261_12_07_2009_1b,Uncultured cyanophage clone BwC24 (ASV_6),0.10763927
FLD0261_12_07_2009_1b,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.002020158
FLD0261_12_07_2009_1b,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.009200501
FLD0261_12_07_2009_1b,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.004457522
FLD0261_12_07_2009_1b,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.180628445
FLD0261_12_07_2009_1b,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.029292286
FLD0261_12_07_2009_1b,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.009046793
FLD0261_12_07_2009_1b,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.003227861
FLD0261_12_07_2009_1b,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.004040315
FLD0261_12_07_2009_1b,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0261_12_07_2009_1b,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0261_12_07_2009_1b,Synechococcus phage S-LKM3 (ASV_20),0
FLD0261_12_07_2009_1b,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.000307415
FLD0261_12_07_2009_1b,Unknown_ASV,0.130124503
FLD0262_12_07_2009_2b,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.443677526
FLD0262_12_07_2009_2b,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.003428124
FLD0262_12_07_2009_2b,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.068585496
FLD0262_12_07_2009_2b,Uncultured cyanophage clone BwC24 (ASV_6),0.110827351
FLD0262_12_07_2009_2b,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.001748574
FLD0262_12_07_2009_2b,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.021028897
FLD0262_12_07_2009_2b,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.004509479
FLD0262_12_07_2009_2b,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.178055402
FLD0262_12_07_2009_2b,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.023375667
FLD0262_12_07_2009_2b,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.009318056
FLD0262_12_07_2009_2b,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.004049328
FLD0262_12_07_2009_2b,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.003405117
FLD0262_12_07_2009_2b,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0262_12_07_2009_2b,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0262_12_07_2009_2b,Synechococcus phage S-LKM3 (ASV_20),0.000391128
FLD0262_12_07_2009_2b,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),4.60E-05
FLD0262_12_07_2009_2b,Unknown_ASV,0.127553838
FLD0263_25_07_2009_b,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.00743263
FLD0263_25_07_2009_b,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.90824546
FLD0263_25_07_2009_b,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.017025483
FLD0263_25_07_2009_b,Uncultured cyanophage clone BwC24 (ASV_6),0.020064441
FLD0263_25_07_2009_b,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.000768893
FLD0263_25_07_2009_b,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.003441711
FLD0263_25_07_2009_b,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0
FLD0263_25_07_2009_b,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.00380785
FLD0263_25_07_2009_b,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.008714118
FLD0263_25_07_2009_b,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.00120826
FLD0263_25_07_2009_b,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.000402753
FLD0263_25_07_2009_b,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.001244874
FLD0263_25_07_2009_b,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0263_25_07_2009_b,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0263_25_07_2009_b,Synechococcus phage S-LKM3 (ASV_20),0
FLD0263_25_07_2009_b,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0263_25_07_2009_b,Unknown_ASV,0.027643527
FLD0264_25_07_2009_p2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.01946032
FLD0264_25_07_2009_p2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.900021703
FLD0264_25_07_2009_p2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.018013456
FLD0264_25_07_2009_p2,Uncultured cyanophage clone BwC24 (ASV_6),0.017796426
FLD0264_25_07_2009_p2,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.000578746
FLD0264_25_07_2009_p2,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.002966071
FLD0264_25_07_2009_p2,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.001663894
FLD0264_25_07_2009_p2,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.006872604
FLD0264_25_07_2009_p2,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.004919337
FLD0264_25_07_2009_p2,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.001519207
FLD0264_25_07_2009_p2,Uncultured cyanophage clone KRA0808M1 (ASV_13),0
FLD0264_25_07_2009_p2,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.000795775
FLD0264_25_07_2009_p2,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0
FLD0264_25_07_2009_p2,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0264_25_07_2009_p2,Synechococcus phage S-LKM3 (ASV_20),0
FLD0264_25_07_2009_p2,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0
FLD0264_25_07_2009_p2,Unknown_ASV,0.025392462
FLD0265_29_07_2009_1,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.078124089
FLD0265_29_07_2009_1,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.034862243
FLD0265_29_07_2009_1,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.302521825
FLD0265_29_07_2009_1,Uncultured cyanophage clone BwC24 (ASV_6),0.004938656
FLD0265_29_07_2009_1,Uncultured Myoviridae g20_94_44_1%_NEQ (ASV_7),0.002061014
FLD0265_29_07_2009_1,Uncultured cyanomyovirus clone 88268CPSCC8 (ASV_8),0.087398651
FLD0265_29_07_2009_1,Uncultured cyanophage clone LAB_g20_b26_C12 (ASV_9),0.010460617
FLD0265_29_07_2009_1,Uncultured cyanophage clone KRB1008M5 (ASV_10),0.029204176
FLD0265_29_07_2009_1,Uncultured cyanophage clone LAB_g20_b28_D9 (ASV_11),0.020337928
FLD0265_29_07_2009_1,Uncultured cyanomyovirus clone 45202CPSCC1 (ASV_12),0.091928992
FLD0265_29_07_2009_1,Uncultured cyanophage clone KRA0808M1 (ASV_13),0.132565962
FLD0265_29_07_2009_1,Cyanophage LLM-cg20-1 clone LLM-cg20-1 (ASV_15),0.017304738
FLD0265_29_07_2009_1,Cyanophage S-RIM isolate S-RIM5 (ASV_18),0.000174992
FLD0265_29_07_2009_1,Uncultured Myoviridae clone KUSW41 (ASV_19),0
FLD0265_29_07_2009_1,Synechococcus phage S-LKM3 (ASV_20),0.000913846
FLD0265_29_07_2009_1,Uncultured Myoviridae g20_61_47_1%_UW (ASV_21),0.102739593
FLD0265_29_07_2009_1,Unknown_ASV,0.084462678
FLD0266_08_08_2009_p2,Uncultured cyanophage clone KRB1008M5 (ASV_1),0.119129618
FLD0266_08_08_2009_p2,Uncultured cyanomyovirus clone SZCPS18 (ASV_4),0.611740764
FLD0266_08_08_2009_p2,Uncultured Myoviridae g20_82_56_1%_NEQ (ASV_5),0.02028804
